deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d3","d3:27:$.journeys[1].stagesWithCC[0].name","$.journeys[1].stagesWithCC[0].name","narrative","supported","","","0.744","research/outputs/synthesis/D3_Customer_Journey_Maps.md","CC surface: Energy HQ + Rate Analyst — Dashboard primary, Chat for triage"
"d3","d3:28:$.journeys[1].stagesWithCC[0].capability","$.journeys[1].stagesWithCC[0].capability","narrative","supported","","","0.486","research/outputs/00_master_corpus.txt","Portfolio anomaly alerts prioritized by dollar impact. NL triage and annotated history. Evidence packaging and financial framing for escalation."
"d3","d3:29:$.journeys[1].stagesWithCC[0].bounds","$.journeys[1].stagesWithCC[0].bounds","narrative","supported","","","0.486","research/outputs/00_master_corpus.txt","Does not complete utility negotiation, capital approval, or org politics. Sub-hour real-time BAS monitoring is not described as shipped — alerts tie to invoice-level data."
"d3","d3:30:$.journeys[2].name","$.journeys[2].name","narrative","supported","","","0.85","research/outputs/02_quote_bank.md","Campus Chargeback & Departmental Billing"
"d3","d3:31:$.journeys[2].persona","$.journeys[2].persona","narrative","supported","","","0.695","research/outputs/00_master_corpus.txt","University utility billing manager allocating real utility costs across departments and auxiliaries."
"d3","d3:32:$.journeys[2].trigger","$.journeys[2].trigger","narrative","supported","","","0.486","research/outputs/00_master_corpus.txt","Period close forces internal allocation of paid utility costs as the campus footprint and metering reality keep shifting."
"d3","d3:33:$.journeys[2].stagesWithoutCC[0].summary","$.journeys[2].stagesWithoutCC[0].summary","narrative","supported","","","0.541","research/outputs/00_master_corpus.txt","Mixed metering and district-energy complexity collide with tools that promised more integration than they deliver."
"d3","d3:34:$.journeys[2].stagesWithoutCC[0].painPoint","$.journeys[2].stagesWithoutCC[0].painPoint","narrative","supported","","","0.51","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Data for usage-based chargeback is missing or siloed. Monthly reconciliation is manual on a deadline."
"d3","d3:35:$.journeys[2].stagesWithoutCC[1].summary","$.journeys[2].stagesWithoutCC[1].summary","narrative","supported","","","0.425","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Teams disaggregate central plant costs, convert units, and defend assumptions ops and finance each need differently."
"d3","d3:36:$.journeys[2].stagesWithoutCC[1].painPoint","$.journeys[2].stagesWithoutCC[1].painPoint","narrative","supported","","","0.464","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Dual-audience tension — usage vs dollars — with no system that serves both. Iterative approximations get contested."
"d3","d3:37:$.journeys[2].stagesWithoutCC[2].summary","$.journeys[2].stagesWithoutCC[2].summary","narrative","supported","","","0.472","research/outputs/00_master_corpus.txt","Charges go out; departments accept or dispute under square-footage or weak signals."
"d3","d3:38:$.journeys[2].stagesWithoutCC[2].painPoint","$.journeys[2].stagesWithoutCC[2].painPoint","narrative","partially_supported","","","0.283","research/outputs/00_master_corpus.txt","Charges feel arbitrary, so conservation incentives fail. Disputes stay painful to defend with assembled evidence."
"d3","d3:39:$.journeys[2].stagesWithCC[0].name","$.journeys[2].stagesWithCC[0].name","narrative","supported","","","0.85","research/outputs/synthesis/D3_Customer_Journey_Maps.md","CC surface: Rate Analyst + Energy HQ — Dashboard + Chat"
"d3","d3:40:$.journeys[2].stagesWithCC[0].capability","$.journeys[2].stagesWithCC[0].capability","narrative","supported","","","0.638","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Stronger meter-to-building association, validation, anomaly flags, building-level consumption and cost views, and role-shaped NL queries from one dataset."
"d3","d3:41:$.journeys[2].stagesWithCC[0].bounds","$.journeys[2].stagesWithCC[0].bounds","narrative","supported","","","0.716","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Does not replace a full chargeback/ERP system. District-energy disaggregation, departmental allocation logic, and deep ERP integration are roadmap-level for this vertical wedge."
"d3","d3:42:$.journeys[3].name","$.journeys[3].name","narrative","supported","","","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Regulatory Intelligence & Budget Impact"
"d3","d3:43:$.journeys[3].persona","$.journeys[3].persona","narrative","supported","","","0.595","research/outputs/00_master_corpus.txt","Energy manager or finance director exposed when rate cases land after budgets are set."
"d3","d3:44:$.journeys[3].trigger","$.journeys[3].trigger","narrative","supported","","","0.546","research/outputs/00_master_corpus.txt","Budget uses forward rate assumptions; later, utilities finalize increases on a regulatory calendar misaligned with institutional budgeting."
"d3","d3:45:$.journeys[3].stagesWithoutCC[0].summary","$.journeys[3].stagesWithoutCC[0].summary","narrative","partially_supported","","","0.309","research/outputs/00_master_corpus.txt","Dockets are public but dense; in practice people learn from bills, irregular notices, brokers, or luck."
"d3","d3:46:$.journeys[3].stagesWithoutCC[0].painPoint","$.journeys[3].stagesWithoutCC[0].painPoint","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","The mismatch stays invisible until variance hits. No bridge between PUC process and budget calendar."
"d3","d3:47:$.journeys[3].stagesWithoutCC[1].summary","$.journeys[3].stagesWithoutCC[1].summary","narrative","supported","","","0.607","research/outputs/00_master_corpus.txt","Finance models dollar impact across schedules and buildings; ops and finance wrestle the same data in different shapes."
"d3","d3:48:$.journeys[3].stagesWithoutCC[1].painPoint","$.journeys[3].stagesWithoutCC[1].painPoint","narrative","partially_supported","","","0.386","research/outputs/00_master_corpus.txt","Manual rate-schedule mapping and updates make precise, timely portfolio math expensive."
"d3","d3:49:$.journeys[3].stagesWithoutCC[2].summary","$.journeys[3].stagesWithoutCC[2].summary","narrative","partially_supported","","","0.386","research/outputs/00_master_corpus.txt","Teams update budgets or absorb variance and rarely execute proactive mitigation in the reactive scramble."
"d3","d3:50:$.journeys[3].stagesWithoutCC[2].painPoint","$.journeys[3].stagesWithoutCC[2].painPoint","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","Mitigation and class-review opportunities are missed. Explanations to leadership stay technical and slow."
"d3","d3:51:$.journeys[3].stagesWithCC[0].name","$.journeys[3].stagesWithCC[0].name","narrative","supported","","","0.85","research/outputs/synthesis/D3_Customer_Journey_Maps.md","CC surface: Rate Analyst — Dashboard + Chat"
"d3","d3:52:$.journeys[3].stagesWithCC[0].capability","$.journeys[3].stagesWithCC[0].capability","narrative","partially_supported","","","0.372","research/outputs/synthesis/D5_Market_Opportunity_Heatmap.md","Vision in the map: docket-aware alerts with portfolio impact, instant scenario Q&A, and CFO-ready variance memos tied to tariff logic."
"d3","d3:53:$.journeys[3].stagesWithCC[0].bounds","$.journeys[3].stagesWithCC[0].bounds","narrative","supported","","","0.761","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Automated PUC docket monitoring integrated with impact modeling is explicitly not described as shipped. Tariff/scenario engine exists, but the monitoring/intake layer is the roadmap extension."
"d3","d3:54:$.journeys[4].name","$.journeys[4].name","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Budgeting & Forecasting (Annual Cycle)"
"d3","d3:55:$.journeys[4].persona","$.journeys[4].persona","narrative","supported","","","0.695","research/outputs/00_master_corpus.txt","Energy and finance leaders building a defensible annual energy budget and multi-year view."
"d3","d3:56:$.journeys[4].personaArchetype","$.journeys[4].personaArchetype","narrative","supported","","","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Andi Ault · Andee Chamberlain · Phil Combs"
"d3","d3:57:$.journeys[4].trigger","$.journeys[4].trigger","narrative","supported","","","0.654","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Annual budget season starts — energy is a scrutinized line item amid rising costs and opaque drivers."
"d3","d3:58:$.journeys[4].stagesWithoutCC[0].summary","$.journeys[4].stagesWithoutCC[0].summary","narrative","supported","","","0.51","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Teams blend last-year actuals with escalation guesses and parallel finance assumptions."
"d3","d3:59:$.journeys[4].stagesWithoutCC[0].painPoint","$.journeys[4].stagesWithoutCC[0].painPoint","narrative","supported","","","0.546","research/outputs/00_master_corpus.txt","Rate-case timing vs budget lock guarantees structural error. Risk stays hidden until variance reports."
"d3","d3:60:$.journeys[4].stagesWithoutCC[1].summary","$.journeys[4].stagesWithoutCC[1].summary","narrative","supported","","","0.464","research/outputs/00_master_corpus.txt","Forecasting splits into volume, rate, and schedule/contract mix — usually only partially supported by tools."
"d3","d3:61:$.journeys[4].stagesWithoutCC[1].painPoint","$.journeys[4].stagesWithoutCC[1].painPoint","narrative","supported","","","0.51","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Rate path is the broken component. Optimization never gets attention during the crunch."
"d3","d3:62:$.journeys[4].stagesWithoutCC[2].summary","$.journeys[4].stagesWithoutCC[2].summary","narrative","partially_supported","","","0.386","research/outputs/00_master_corpus.txt","Budget submits with known weak assumptions. Later variance erodes credibility and capital asks."
"d3","d3:63:$.journeys[4].stagesWithoutCC[2].painPoint","$.journeys[4].stagesWithoutCC[2].painPoint","narrative","supported","","","0.541","research/outputs/00_master_corpus.txt","Wrong for structural reasons outside the energy manager’s control still burns organizational trust."
"d3","d3:64:$.journeys[4].stagesWithCC[0].name","$.journeys[4].stagesWithCC[0].name","narrative","supported","","","0.85","research/outputs/synthesis/D3_Customer_Journey_Maps.md","CC surface: Rate Analyst + Deal Center — Dashboard + Chat"
"d3","d3:65:$.journeys[4].stagesWithCC[0].capability","$.journeys[4].stagesWithCC[0].capability","narrative","supported","","","0.502","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Budget-open briefings from monitored portfolio context; NL scenario modeling for finance and ops; gas/strip context alongside consumption via Deal Center; documented assumptions for CFO questions."
"d3","d3:66:$.journeys[4].stagesWithCC[0].bounds","$.journeys[4].stagesWithCC[0].bounds","narrative","supported","","","0.472","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","PUC monitoring layer remains roadmap. Full M&V-grade baselines and ranked multi-year capital ROI are directional roadmap — not fully shipped as described."
"d3","d3:67:$.crossMapFindings[0]","$.crossMapFindings[0]","narrative","supported","","","0.546","research/outputs/synthesis/D3_Customer_Journey_Maps.md","Every journey starts reactive. Stage 1 is routinely late discovery, and stress peaks in investigation and resolution — not always at the trigger."
"d3","d3:68:$.crossMapFindings[1]","$.crossMapFindings[1]","narrative","partially_supported","","","0.392","research/outputs/00_master_corpus.txt","A single structural theme repeats: flying blind until problems surface with accumulated time and dollars lost."
"d3","d3:69:$.crossMapFindings[2]","$.crossMapFindings[2]","narrative","supported","","","0.425","research/outputs/00_master_corpus.txt","Expertise and memory concentrated in one long-tenured person creates brittle detection that disappears when they leave."
"d3","d3:70:$.crossMapFindings[3]","$.crossMapFindings[3]","narrative","supported","","","0.737","research/outputs/synthesis/D3_Customer_Journey_Maps.md","The dual-audience fracture (ops wants usage; finance wants dollars) runs across higher ed and large commercial accounts."
